meter_id,consumer_id,transformer_id,meter_type,install_date
MTR-002897,CUS-002897,TRF-00040,Smart-Prepaid,2025-08-04
MTR-002898,CUS-002898,TRF-00337,Smart,2024-09-03
MTR-002899,CUS-002899,TRF-00357,Smart,2024-12-30
MTR-002900,CUS-002900,TRF-00020,Smart,2021-02-02
MTR-002901,CUS-002901,TRF-00376,Smart-Prepaid,2021-04-10
MTR-002902,CUS-002902,TRF-00294,Smart,2025-12-02
MTR-002903,CUS-002903,TRF-00207,Smart,2019-07-23
MTR-002904,CUS-002904,TRF-00487,Smart,2025-04-13
MTR-002905,CUS-002905,TRF-00150,Smart,2024-10-04
MTR-002906,CUS-002906,TRF-00476,Smart-Prepaid,2021-10-05
MTR-002907,CUS-002907,TRF-00457,Smart,2019-10-14
MTR-002908,CUS-002908,TRF-00441,Smart,2023-04-05
MTR-002909,CUS-002909,TRF-00068,Smart-Prepaid,2024-09-22
MTR-002910,CUS-002910,TRF-00330,Smart,2025-05-02
MTR-002911,CUS-002911,TRF-00412,Smart,2020-10-04
MTR-002912,CUS-002912,TRF-00317,Smart,2025-09-21
MTR-002913,CUS-002913,TRF-00436,Smart-Prepaid,2025-05-16
MTR-002914,CUS-002914,TRF-00300,Smart,2025-03-13
MTR-002915,CUS-002915,TRF-00026,Smart,2019-11-27
MTR-002916,CUS-002916,TRF-00115,Smart,2024-07-24
MTR-002917,CUS-002917,TRF-00417,Smart,2018-08-12
MTR-002918,CUS-002918,TRF-00141,Smart-Prepaid,2023-11-23
MTR-002919,CUS-002919,TRF-00040,Smart-Prepaid,2022-09-04
MTR-002920,CUS-002920,TRF-00105,Smart,2023-05-12
MTR-002921,CUS-002921,TRF-00073,Smart,2025-10-16
MTR-002922,CUS-002922,TRF-00059,Smart-Prepaid,2021-09-08
MTR-002923,CUS-002923,TRF-00297,Smart,2026-07-06
MTR-002924,CUS-002924,TRF-00121,Smart,2019-07-13
MTR-002925,CUS-002925,TRF-00434,Smart-Prepaid,2026-05-13
MTR-002926,CUS-002926,TRF-00202,Smart,2021-09-02
MTR-002927,CUS-002927,TRF-00010,Smart,2020-03-16
MTR-002928,CUS-002928,TRF-00418,Smart,2019-04-01
MTR-002929,CUS-002929,TRF-00146,Smart-Prepaid,2020-02-20
MTR-002930,CUS-002930,TRF-00215,Smart,2023-06-14
MTR-002931,CUS-002931,TRF-00373,Smart-Prepaid,2025-02-15
MTR-002932,CUS-002932,TRF-00320,Smart-Prepaid,2025-02-15
MTR-002933,CUS-002933,TRF-00459,Smart-Prepaid,2018-10-22
MTR-002934,CUS-002934,TRF-00444,Smart-Prepaid,2026-02-02
MTR-002935,CUS-002935,TRF-00302,Smart,2021-07-30
MTR-002936,CUS-002936,TRF-00013,Smart-Prepaid,2019-01-18
MTR-002937,CUS-002937,TRF-00066,Smart,2023-09-27
MTR-002938,CUS-002938,TRF-00179,Smart-Prepaid,2019-03-29
MTR-002939,CUS-002939,TRF-00364,Smart,2023-08-05
MTR-002940,CUS-002940,TRF-00241,Smart,2019-03-09
MTR-002941,CUS-002941,TRF-00159,Smart,2024-06-12
MTR-002942,CUS-002942,TRF-00463,Smart-Prepaid,2019-01-14
MTR-002943,CUS-002943,TRF-00485,Smart,2021-11-01
MTR-002944,CUS-002944,TRF-00009,Smart,2020-01-04
MTR-002945,CUS-002945,TRF-00123,Smart-Prepaid,2023-08-04
MTR-002946,CUS-002946,TRF-00272,Smart,2020-02-27
MTR-002947,CUS-002947,TRF-00240,Smart,2023-03-21
MTR-002948,CUS-002948,TRF-00423,Smart,2022-02-12
MTR-002949,CUS-002949,TRF-00451,Smart,2021-11-11
MTR-002950,CUS-002950,TRF-00446,Smart,2019-09-29
MTR-002951,CUS-002951,TRF-00142,Smart-Prepaid,2024-05-21
MTR-002952,CUS-002952,TRF-00352,Smart,2020-05-08
MTR-002953,CUS-002953,TRF-00166,Smart,2020-10-27
MTR-002954,CUS-002954,TRF-00056,Smart,2018-09-27
MTR-002955,CUS-002955,TRF-00137,Smart-Prepaid,2022-07-12
MTR-002956,CUS-002956,TRF-00326,Smart,2022-02-10
MTR-002957,CUS-002957,TRF-00352,Smart,2020-11-01
MTR-002958,CUS-002958,TRF-00016,Smart,2019-11-22
MTR-002959,CUS-002959,TRF-00331,Smart-Prepaid,2024-04-05
MTR-002960,CUS-002960,TRF-00272,Smart-Prepaid,2022-02-28
MTR-002961,CUS-002961,TRF-00366,Smart,2019-09-18
MTR-002962,CUS-002962,TRF-00375,Smart,2021-10-19
MTR-002963,CUS-002963,TRF-00399,Smart,2025-06-09
MTR-002964,CUS-002964,TRF-00374,Smart,2023-12-03
MTR-002965,CUS-002965,TRF-00333,Smart,2023-04-30
MTR-002966,CUS-002966,TRF-00002,Smart,2021-05-02
MTR-002967,CUS-002967,TRF-00242,Smart,2023-01-02
MTR-002968,CUS-002968,TRF-00107,Smart-Prepaid,2019-05-03
MTR-002969,CUS-002969,TRF-00050,Smart,2025-07-07
MTR-002970,CUS-002970,TRF-00369,Smart,2024-05-06
MTR-002971,CUS-002971,TRF-00349,Smart,2025-02-22
MTR-002972,CUS-002972,TRF-00173,Smart,2025-11-29
MTR-002973,CUS-002973,TRF-00115,Smart,2025-11-30
MTR-002974,CUS-002974,TRF-00182,Smart,2026-05-19
MTR-002975,CUS-002975,TRF-00360,Smart-Prepaid,2023-01-31
MTR-002976,CUS-002976,TRF-00354,Smart-Prepaid,2025-12-27
MTR-002977,CUS-002977,TRF-00153,Smart-Prepaid,2019-02-19
MTR-002978,CUS-002978,TRF-00246,Smart,2024-10-06
MTR-002979,CUS-002979,TRF-00075,Smart-Prepaid,2018-10-14
MTR-002980,CUS-002980,TRF-00414,Smart,2026-01-08
MTR-002981,CUS-002981,TRF-00243,Smart,2023-12-13
MTR-002982,CUS-002982,TRF-00080,Smart,2020-09-08
MTR-002983,CUS-002983,TRF-00228,Smart,2026-04-16
MTR-002984,CUS-002984,TRF-00071,Smart-Prepaid,2020-03-05
MTR-002985,CUS-002985,TRF-00402,Smart,2022-03-14
MTR-002986,CUS-002986,TRF-00217,Smart,2019-04-24
MTR-002987,CUS-002987,TRF-00451,Smart,2019-08-28
MTR-002988,CUS-002988,TRF-00398,Smart-Prepaid,2025-12-24
MTR-002989,CUS-002989,TRF-00242,Smart-Prepaid,2021-06-09
MTR-002990,CUS-002990,TRF-00366,Smart,2025-12-22
MTR-002991,CUS-002991,TRF-00313,Smart,2020-03-17
MTR-002992,CUS-002992,TRF-00077,Smart-Prepaid,2025-11-09
MTR-002993,CUS-002993,TRF-00157,Smart,2021-10-13
MTR-002994,CUS-002994,TRF-00047,Smart,2022-04-22
MTR-002995,CUS-002995,TRF-00311,Smart,2025-12-12
MTR-002996,CUS-002996,TRF-00297,Smart,2022-04-13
MTR-002997,CUS-002997,TRF-00023,Smart,2020-03-24
MTR-002998,CUS-002998,TRF-00109,Smart,2026-06-29
MTR-002999,CUS-002999,TRF-00051,Smart,2025-10-16
